Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),AT (°C),RH (%),WS (m/s),TOT-RF (mm),SR (W/mt2),hour,day,month,month_name,day_of_week,is_weekend,season,time_of_day,station,SI_PM2.5,SI_PM10,SI_SO2,SI_CO,SI_Ozone,AQI,AQI_Category
2025-12-09 00:00:00,62.99,99.92,1.99,22.82,1.55,1.68,0.31,15.77,76.59,0.2,0.0,0.0,0,9,12,Dec,Tuesday,False,Winter,Night,maldahiya,105.88,99.92,28.52,77.95,1.68,105.88,Moderate
2025-12-09 01:00:00,61.28,95.02,1.95,22.92,1.38,1.67,0.28,15.18,78.03,0.19,0.0,0.0,1,9,12,Dec,Tuesday,False,Winter,Night,maldahiya,103.09,95.12,28.65,69.62,1.67,103.09,Moderate
2025-12-09 02:00:00,51.79,89.67,1.97,22.69,1.21,1.73,0.24,14.79,78.76,0.23,0.0,0.0,2,9,12,Dec,Tuesday,False,Winter,Night,maldahiya,86.59,89.88,28.36,61.29,1.73,89.88,Satisfactory
2025-12-09 03:00:00,61.48,91.52,1.96,22.76,1.08,1.82,0.22,14.26,80.32,0.23,0.0,0.0,3,9,12,Dec,Tuesday,False,Winter,Night,maldahiya,103.42,91.69,28.45,54.92,1.82,103.42,Moderate
2025-12-09 04:00:00,65.08,90.34,1.95,22.7,0.98,1.83,0.2,13.6,82.27,0.2,0.0,0.0,4,9,12,Dec,Tuesday,False,Winter,Night,maldahiya,109.3,90.53,28.38,49.0,1.83,109.3,Moderate
2025-12-09 05:00:00,61.62,88.2,1.95,22.78,0.9,1.87,0.18,13.17,83.78,0.28,0.0,0.0,5,9,12,Dec,Tuesday,False,Winter,Morning,maldahiya,103.65,88.44,28.48,45.0,1.87,103.65,Moderate
2025-12-09 06:00:00,49.88,88.02,1.97,22.8,0.83,1.78,0.17,12.72,85.5,0.17,0.0,0.0,6,9,12,Dec,Tuesday,False,Winter,Morning,maldahiya,83.47,88.26,28.5,41.5,1.78,88.26,Satisfactory
2025-12-09 07:00:00,65.51,91.77,1.96,22.7,0.76,1.77,0.15,14.25,81.76,0.19,0.0,0.0,7,9,12,Dec,Tuesday,False,Winter,Morning,maldahiya,110.0,91.93,28.38,38.0,1.77,110.0,Moderate
2025-12-09 08:00:00,63.36,99.78,1.98,22.73,0.74,1.89,0.15,18.48,68.14,0.3,0.0,0.0,8,9,12,Dec,Tuesday,False,Winter,Morning,maldahiya,106.49,99.78,28.41,37.0,1.89,106.49,Moderate
2025-12-09 09:00:00,69.61,103.98,1.98,22.82,0.71,3.56,0.14,22.09,58.65,0.4,0.0,0.0,9,9,12,Dec,Tuesday,False,Winter,Morning,maldahiya,116.7,103.63,28.52,35.5,3.56,116.7,Moderate
2025-12-09 10:00:00,56.26,113.33,1.92,23.17,0.72,6.47,0.14,24.37,54.42,0.46,0.0,0.0,10,9,12,Dec,Tuesday,False,Winter,Morning,maldahiya,93.89,109.8,28.96,36.0,6.47,109.8,Moderate
2025-12-09 11:00:00,71.48,118.41,1.89,23.91,0.73,5.78,0.15,26.73,50.88,0.48,0.0,0.0,11,9,12,Dec,Tuesday,False,Winter,Morning,maldahiya,119.75,113.15,29.89,36.5,5.78,119.75,Moderate
2025-12-09 12:00:00,67.54,117.0,1.89,24.36,0.72,5.55,0.15,28.9,45.95,0.45,0.0,0.0,12,9,12,Dec,Tuesday,False,Winter,Afternoon,maldahiya,113.32,112.22,30.45,36.0,5.55,113.32,Moderate
2025-12-09 13:00:00,49.65,94.61,1.89,24.42,0.68,5.19,0.14,29.54,42.2,0.4,0.0,0.0,13,9,12,Dec,Tuesday,False,Winter,Afternoon,maldahiya,83.09,94.72,30.53,34.0,5.19,94.72,Satisfactory
2025-12-09 14:00:00,37.8,75.04,1.89,24.34,0.64,6.18,0.13,28.05,42.84,0.42,0.0,0.0,14,9,12,Dec,Tuesday,False,Winter,Afternoon,maldahiya,63.74,75.54,30.43,32.0,6.18,75.54,Satisfactory
2025-12-09 15:00:00,36.68,68.56,1.84,25.11,0.61,10.31,0.12,24.52,49.3,0.28,0.0,0.0,15,9,12,Dec,Tuesday,False,Winter,Afternoon,maldahiya,61.91,69.19,31.39,30.5,10.31,69.19,Satisfactory
2025-12-09 16:00:00,39.24,68.11,1.84,25.46,0.56,7.52,0.11,22.49,56.43,0.18,0.0,0.0,16,9,12,Dec,Tuesday,False,Winter,Afternoon,maldahiya,66.09,68.75,31.83,28.0,7.52,68.75,Satisfactory
2025-12-09 17:00:00,42.96,83.72,1.92,24.1,0.56,2.82,0.11,20.37,62.98,0.18,0.0,0.0,17,9,12,Dec,Tuesday,False,Winter,Evening,maldahiya,72.17,84.05,30.12,28.0,2.82,84.05,Satisfactory
2025-12-09 18:00:00,52.55,106.92,1.94,23.3,0.7,1.68,0.14,19.14,66.5,0.15,0.0,0.0,18,9,12,Dec,Tuesday,False,Winter,Evening,maldahiya,87.83,105.57,29.12,35.0,1.68,105.57,Moderate
2025-12-09 19:00:00,67.14,123.41,1.96,22.97,0.8,1.62,0.16,18.43,64.54,0.18,0.0,0.0,19,9,12,Dec,Tuesday,False,Winter,Evening,maldahiya,112.66,116.45,28.71,40.0,1.62,116.45,Moderate
2025-12-09 20:00:00,61.46,104.79,1.96,22.78,0.86,1.64,0.17,17.8,63.8,0.2,0.0,0.0,20,9,12,Dec,Tuesday,False,Winter,Evening,maldahiya,103.38,104.16,28.48,43.0,1.64,104.16,Moderate
2025-12-09 21:00:00,64.48,105.11,1.94,23.2,0.86,1.46,0.17,16.99,66.95,0.18,0.0,0.0,21,9,12,Dec,Tuesday,False,Winter,Night,maldahiya,108.32,104.37,29.0,43.0,1.46,108.32,Moderate
2025-12-09 22:00:00,68.93,111.54,1.93,22.99,0.89,1.55,0.18,16.3,68.6,0.16,0.0,0.0,22,9,12,Dec,Tuesday,False,Winter,Night,maldahiya,115.59,108.62,28.74,44.5,1.55,115.59,Moderate
2025-12-09 23:00:00,64.7,104.75,1.94,22.69,0.87,1.66,0.17,15.91,66.93,0.16,0.0,0.0,23,9,12,Dec,Tuesday,False,Winter,Night,maldahiya,108.68,104.14,28.36,43.5,1.66,108.68,Moderate
2025-12-10 00:00:00,45.96,74.02,1.95,22.62,0.82,1.67,0.16,15.53,65.97,0.15,0.0,0.0,0,10,12,Dec,Wednesday,False,Winter,Night,maldahiya,77.07,74.54,28.28,41.0,1.67,77.07,Satisfactory
2025-12-10 01:00:00,43.14,68.6,1.97,22.72,0.75,1.74,0.15,15.03,67.81,0.16,0.0,0.0,1,10,12,Dec,Wednesday,False,Winter,Night,maldahiya,72.46,69.23,28.4,37.5,1.74,72.46,Satisfactory
2025-12-10 02:00:00,37.13,58.45,1.98,22.66,0.68,1.58,0.14,14.38,70.38,0.13,0.0,0.0,2,10,12,Dec,Wednesday,False,Winter,Night,maldahiya,62.65,59.28,28.32,34.0,1.58,62.65,Satisfactory
2025-12-10 03:00:00,32.99,54.74,1.96,22.56,0.62,1.93,0.12,14.27,70.32,0.23,0.0,0.0,3,10,12,Dec,Wednesday,False,Winter,Night,maldahiya,55.88,55.65,28.2,31.0,1.93,55.88,Satisfactory
2025-12-10 04:00:00,30.13,47.7,1.95,22.88,0.56,1.89,0.12,14.11,71.51,0.24,0.0,0.0,4,10,12,Dec,Wednesday,False,Winter,Night,maldahiya,51.21,47.7,28.6,28.0,1.89,51.21,Satisfactory
2025-12-10 05:00:00,31.46,47.98,1.98,22.67,0.53,1.97,0.1,13.63,73.57,0.21,0.0,0.0,5,10,12,Dec,Wednesday,False,Winter,Morning,maldahiya,53.38,47.98,28.34,26.5,1.97,53.38,Satisfactory
2025-12-10 06:00:00,32.09,49.42,2.0,22.9,0.49,1.68,0.1,13.28,75.38,0.21,0.0,0.0,6,10,12,Dec,Wednesday,False,Winter,Morning,maldahiya,54.41,49.42,28.62,24.5,1.68,54.41,Satisfactory
2025-12-10 07:00:00,31.36,64.43,1.95,22.71,0.48,1.74,0.1,14.96,71.27,0.29,0.0,0.0,7,10,12,Dec,Wednesday,False,Winter,Morning,maldahiya,53.22,65.14,28.39,24.0,1.74,65.14,Satisfactory
2025-12-10 08:00:00,38.58,75.04,1.97,22.68,0.47,1.89,0.1,19.5,58.54,0.39,0.0,0.0,8,10,12,Dec,Wednesday,False,Winter,Morning,maldahiya,65.01,75.54,28.35,23.5,1.89,75.54,Satisfactory
2025-12-10 09:00:00,37.86,71.92,1.94,22.75,0.46,2.24,0.09,22.68,52.3,0.41,0.0,0.0,9,10,12,Dec,Wednesday,False,Winter,Morning,maldahiya,63.84,72.48,28.44,23.0,2.24,72.48,Satisfactory
2025-12-10 10:00:00,45.54,77.52,1.97,22.84,0.45,2.6,0.09,24.87,48.99,0.47,0.0,0.0,10,10,12,Dec,Wednesday,False,Winter,Morning,maldahiya,76.38,77.97,28.55,22.5,2.6,77.97,Satisfactory
2025-12-10 11:00:00,31.28,95.02,1.93,22.65,0.46,3.74,0.09,26.39,46.55,0.45,0.0,0.0,11,10,12,Dec,Wednesday,False,Winter,Morning,maldahiya,53.09,95.12,28.31,23.0,3.74,95.12,Satisfactory
2025-12-10 12:00:00,48.1,86.59,1.97,22.84,0.46,5.31,0.1,27.74,44.18,0.46,0.0,0.0,12,10,12,Dec,Wednesday,False,Winter,Afternoon,maldahiya,80.56,86.86,28.55,23.0,5.31,86.86,Satisfactory
2025-12-10 13:00:00,44.23,90.12,1.98,22.81,0.45,6.56,0.09,28.27,43.42,0.43,0.0,0.0,13,10,12,Dec,Wednesday,False,Winter,Afternoon,maldahiya,74.24,90.32,28.51,22.5,6.56,90.32,Satisfactory
2025-12-10 14:00:00,40.99,75.32,1.95,22.77,0.44,7.88,0.09,26.9,44.69,0.37,0.0,0.0,14,10,12,Dec,Wednesday,False,Winter,Afternoon,maldahiya,68.95,75.81,28.46,22.0,7.88,75.81,Satisfactory
2025-12-10 15:00:00,39.59,70.66,1.91,23.42,0.41,8.22,0.08,23.56,49.78,0.4,0.0,0.0,15,10,12,Dec,Wednesday,False,Winter,Afternoon,maldahiya,66.66,71.25,29.28,20.5,8.22,71.25,Satisfactory
2025-12-10 16:00:00,22.82,69.09,1.89,23.96,0.42,6.08,0.08,21.7,56.42,0.2,0.0,0.0,16,10,12,Dec,Wednesday,False,Winter,Afternoon,maldahiya,38.03,69.71,29.95,21.0,6.08,69.71,Satisfactory
2025-12-10 17:00:00,40.93,79.66,1.91,23.88,0.4,3.12,0.08,19.52,64.77,0.14,0.0,0.0,17,10,12,Dec,Wednesday,False,Winter,Evening,maldahiya,68.85,80.07,29.85,20.0,3.12,80.07,Satisfactory
2025-12-10 18:00:00,61.15,123.13,1.97,23.1,0.73,1.58,0.15,18.4,70.89,0.22,0.0,0.0,18,10,12,Dec,Wednesday,False,Winter,Evening,maldahiya,102.88,116.27,28.88,36.5,1.58,116.27,Moderate
2025-12-10 19:00:00,87.89,168.07,1.97,22.91,1.2,1.52,0.24,17.68,74.99,0.21,0.0,0.0,19,10,12,Dec,Wednesday,False,Winter,Evening,maldahiya,146.55,145.93,28.64,60.8,1.52,146.55,Moderate
2025-12-10 20:00:00,97.31,186.13,1.99,22.78,1.59,1.62,0.32,17.2,76.48,0.22,0.0,0.0,20,10,12,Dec,Wednesday,False,Winter,Evening,maldahiya,162.94,157.85,28.48,79.91,1.62,162.94,Moderate
2025-12-10 21:00:00,109.77,191.41,1.94,22.69,1.82,1.62,0.36,16.74,76.82,0.22,0.0,0.0,21,10,12,Dec,Wednesday,False,Winter,Night,maldahiya,183.29,161.33,28.36,91.18,1.62,183.29,Moderate
2025-12-10 22:00:00,94.13,174.44,1.96,22.7,1.89,1.69,0.38,16.21,75.28,0.16,0.0,0.0,22,10,12,Dec,Wednesday,False,Winter,Night,maldahiya,157.75,150.13,28.38,94.61,1.69,157.75,Moderate
2025-12-10 23:00:00,93.04,148.16,1.98,22.77,1.81,1.66,0.36,15.81,72.88,0.16,0.0,0.0,23,10,12,Dec,Wednesday,False,Winter,Night,maldahiya,155.97,132.79,28.46,90.69,1.66,155.97,Moderate
2025-12-11 00:00:00,78.67,115.81,1.98,22.63,1.62,1.5,0.32,15.42,73.81,0.16,0.0,0.0,0,11,12,Dec,Thursday,False,Winter,Night,maldahiya,131.49,111.43,28.29,81.38,1.5,131.49,Moderate
2025-12-11 01:00:00,70.54,102.97,2.01,22.31,1.3,1.1,0.26,14.95,76.36,0.27,0.0,0.0,1,11,12,Dec,Thursday,False,Winter,Night,maldahiya,118.22,102.96,27.89,65.7,1.1,118.22,Moderate
2025-12-11 02:00:00,64.54,95.59,2.1,21.68,1.06,0.95,0.21,14.21,79.79,0.19,0.0,0.0,2,11,12,Dec,Thursday,False,Winter,Night,maldahiya,108.42,95.68,27.1,53.94,0.95,108.42,Moderate
2025-12-11 03:00:00,62.96,93.31,2.05,21.45,0.88,1.11,0.18,13.75,78.08,0.15,0.0,0.0,3,11,12,Dec,Thursday,False,Winter,Night,maldahiya,105.83,93.44,26.81,44.0,1.11,105.83,Moderate
2025-12-11 04:00:00,56.46,80.71,2.04,21.27,0.73,1.18,0.15,13.6,77.03,0.13,0.0,0.0,4,11,12,Dec,Thursday,False,Winter,Night,maldahiya,94.22,81.1,26.59,36.5,1.18,94.22,Satisfactory
2025-12-11 05:00:00,50.18,68.63,2.03,21.08,0.61,1.4,0.12,13.42,77.43,0.14,0.0,0.0,5,11,12,Dec,Thursday,False,Winter,Morning,maldahiya,83.96,69.26,26.35,30.5,1.4,83.96,Satisfactory
2025-12-11 06:00:00,44.37,65.31,2.1,21.08,0.53,1.42,0.1,13.26,78.39,0.15,0.0,0.0,6,11,12,Dec,Thursday,False,Winter,Morning,maldahiya,74.47,66.0,26.35,26.5,1.42,74.47,Satisfactory
2025-12-11 07:00:00,44.03,66.04,2.08,20.97,0.49,1.47,0.1,14.6,75.35,0.23,0.0,0.0,7,11,12,Dec,Thursday,False,Winter,Morning,maldahiya,73.92,66.72,26.21,24.5,1.47,73.92,Satisfactory
2025-12-11 08:00:00,47.43,82.0,2.07,21.4,0.48,1.49,0.1,18.76,63.15,0.35,0.0,0.0,8,11,12,Dec,Thursday,False,Winter,Morning,maldahiya,79.47,82.36,26.75,24.0,1.49,82.36,Satisfactory
2025-12-11 09:00:00,56.27,96.81,2.05,21.39,0.48,4.51,0.1,22.05,55.1,0.36,0.0,0.0,9,11,12,Dec,Thursday,False,Winter,Morning,maldahiya,93.91,96.87,26.74,24.0,4.51,96.87,Satisfactory
2025-12-11 10:00:00,52.63,83.47,1.98,21.84,0.48,8.48,0.1,24.89,50.16,0.47,0.0,0.0,10,11,12,Dec,Thursday,False,Winter,Morning,maldahiya,87.96,83.8,27.3,24.0,8.48,87.96,Satisfactory
2025-12-11 11:00:00,46.36,83.68,1.94,22.7,0.46,7.15,0.09,26.9,45.71,0.5,0.0,0.0,11,11,12,Dec,Thursday,False,Winter,Morning,maldahiya,77.72,84.01,28.38,23.0,7.15,84.01,Satisfactory
2025-12-11 12:00:00,41.99,69.33,1.94,23.48,0.48,5.14,0.1,28.1,43.61,0.45,0.0,0.0,12,11,12,Dec,Thursday,False,Winter,Afternoon,maldahiya,70.58,69.94,29.35,24.0,5.14,70.58,Satisfactory
2025-12-11 13:00:00,34.47,74.52,1.9,24.18,0.5,5.57,0.1,28.21,43.45,0.42,0.0,0.0,13,11,12,Dec,Thursday,False,Winter,Afternoon,maldahiya,58.3,75.03,30.23,25.0,5.57,75.03,Satisfactory
2025-12-11 14:00:00,36.49,68.91,1.88,24.7,0.5,6.04,0.1,26.64,45.99,0.43,0.0,0.0,14,11,12,Dec,Thursday,False,Winter,Afternoon,maldahiya,61.6,69.53,30.88,25.0,6.04,69.53,Satisfactory
2025-12-11 15:00:00,33.61,65.69,1.87,25.09,0.42,13.18,0.08,23.85,52.5,0.32,0.0,0.0,15,11,12,Dec,Thursday,False,Winter,Afternoon,maldahiya,56.9,66.38,31.36,21.0,13.18,66.38,Satisfactory
2025-12-11 16:00:00,30.49,60.41,1.91,23.62,0.36,7.38,0.07,22.1,57.57,0.15,0.0,0.0,16,11,12,Dec,Thursday,False,Winter,Afternoon,maldahiya,51.8,61.2,29.53,18.0,7.38,61.2,Satisfactory
2025-12-11 17:00:00,32.63,66.39,1.94,23.14,0.48,5.52,0.1,19.94,64.34,0.14,0.0,0.0,17,11,12,Dec,Thursday,False,Winter,Evening,maldahiya,55.3,67.06,28.93,24.0,5.52,67.06,Satisfactory
2025-12-11 18:00:00,46.74,97.82,1.95,22.69,0.61,2.39,0.12,18.88,68.52,0.18,0.0,0.0,18,11,12,Dec,Thursday,False,Winter,Evening,maldahiya,78.34,97.86,28.36,30.5,2.39,97.86,Satisfactory
2025-12-11 19:00:00,55.95,112.21,1.95,22.65,0.73,1.67,0.15,18.23,69.83,0.09,0.0,0.0,19,11,12,Dec,Thursday,False,Winter,Evening,maldahiya,93.39,109.06,28.31,36.5,1.67,109.06,Moderate
2025-12-11 20:00:00,68.78,125.41,2.0,22.6,0.8,1.7,0.16,17.59,71.13,0.1,0.0,0.0,20,11,12,Dec,Thursday,False,Winter,Evening,maldahiya,115.34,117.77,28.25,40.0,1.7,117.77,Moderate
2025-12-11 21:00:00,78.59,132.23,1.98,22.66,0.88,1.62,0.18,16.98,72.82,0.1,0.0,0.0,21,11,12,Dec,Thursday,False,Winter,Night,maldahiya,131.36,122.27,28.32,44.0,1.62,131.36,Moderate
2025-12-11 22:00:00,79.76,132.37,1.96,22.53,0.94,1.58,0.19,16.54,74.7,0.18,0.0,0.0,22,11,12,Dec,Thursday,False,Winter,Night,maldahiya,133.27,122.36,28.16,47.0,1.58,133.27,Moderate
2025-12-11 23:00:00,79.98,134.5,1.97,22.6,0.99,1.63,0.2,15.93,76.83,0.16,0.0,0.0,23,11,12,Dec,Thursday,False,Winter,Night,maldahiya,133.63,123.77,28.25,49.5,1.63,133.63,Moderate
2025-12-12 00:00:00,93.3,141.61,1.96,22.74,0.99,1.69,0.2,15.6,77.46,0.14,0.0,0.0,0,12,12,Dec,Friday,False,Winter,Night,maldahiya,156.39,128.46,28.42,49.5,1.69,156.39,Moderate
2025-12-12 01:00:00,79.59,118.51,1.95,22.7,0.95,1.66,0.19,15.14,79.12,0.1,0.0,0.0,1,12,12,Dec,Friday,False,Winter,Night,maldahiya,133.0,113.22,28.38,47.5,1.66,133.0,Moderate
2025-12-12 02:00:00,75.45,113.16,1.96,22.66,0.92,1.68,0.18,14.52,81.7,0.15,0.0,0.0,2,12,12,Dec,Friday,False,Winter,Night,maldahiya,126.23,109.69,28.32,46.0,1.68,126.23,Moderate
2025-12-12 03:00:00,70.46,108.01,1.95,22.67,0.88,1.72,0.17,14.22,83.32,0.15,0.0,0.0,3,12,12,Dec,Friday,False,Winter,Night,maldahiya,118.08,106.29,28.34,44.0,1.72,118.08,Moderate
2025-12-12 04:00:00,84.8,100.62,1.97,22.71,0.82,1.78,0.16,13.91,83.9,0.2,0.0,0.0,4,12,12,Dec,Friday,False,Winter,Night,maldahiya,141.51,101.41,28.39,41.0,1.78,141.51,Moderate
2025-12-12 05:00:00,66.23,97.3,1.95,22.72,0.77,1.76,0.15,13.75,82.67,0.13,0.0,0.0,5,12,12,Dec,Friday,False,Winter,Morning,maldahiya,111.18,97.35,28.4,38.5,1.76,111.18,Moderate
2025-12-12 06:00:00,64.04,90.19,1.97,22.67,0.73,1.76,0.15,13.58,82.35,0.13,0.0,0.0,6,12,12,Dec,Friday,False,Winter,Morning,maldahiya,107.6,90.39,28.34,36.5,1.76,107.6,Moderate
2025-12-12 07:00:00,70.02,107.24,1.99,22.67,0.7,1.75,0.14,14.59,80.49,0.18,0.0,0.0,7,12,12,Dec,Friday,False,Winter,Morning,maldahiya,117.37,105.78,28.34,35.0,1.75,117.37,Moderate
2025-12-12 08:00:00,59.9,105.56,1.96,22.63,0.69,1.78,0.14,17.96,69.61,0.3,0.0,0.0,8,12,12,Dec,Friday,False,Winter,Morning,maldahiya,99.84,104.67,28.29,34.5,1.78,104.67,Moderate
2025-12-12 09:00:00,49.26,95.02,1.95,22.6,0.67,2.47,0.14,20.76,62.69,0.32,0.0,0.0,9,12,12,Dec,Friday,False,Winter,Morning,maldahiya,82.46,95.12,28.25,33.5,2.47,95.12,Satisfactory
2025-12-12 10:00:00,71.16,115.25,1.95,22.73,0.66,2.94,0.13,23.36,57.85,0.36,0.0,0.0,10,12,12,Dec,Friday,False,Winter,Morning,maldahiya,119.23,111.06,28.41,33.0,2.94,119.23,Moderate
2025-12-12 11:00:00,74.87,122.5,1.97,22.64,0.66,3.52,0.13,25.31,53.89,0.45,0.0,0.0,11,12,12,Dec,Friday,False,Winter,Morning,maldahiya,125.29,115.85,28.3,33.0,3.52,125.29,Moderate
2025-12-12 12:00:00,74.66,129.74,1.91,23.16,0.68,3.56,0.14,26.52,52.18,0.36,0.0,0.0,12,12,12,Dec,Friday,False,Winter,Afternoon,maldahiya,124.94,120.63,28.95,34.0,3.56,124.94,Moderate
2025-12-12 13:00:00,76.18,128.2,1.91,23.76,0.69,5.06,0.14,26.85,53.05,0.27,0.0,0.0,13,12,12,Dec,Friday,False,Winter,Afternoon,maldahiya,127.43,119.61,29.7,34.5,5.06,127.43,Moderate
2025-12-12 14:00:00,71.07,114.1,1.93,23.58,0.62,5.71,0.12,25.36,57.51,0.26,0.0,0.0,14,12,12,Dec,Friday,False,Winter,Afternoon,maldahiya,119.08,110.31,29.47,31.0,5.71,119.08,Moderate
2025-12-12 15:00:00,69.23,112.84,1.92,22.93,0.64,5.95,0.13,23.28,64.06,0.29,0.0,0.0,15,12,12,Dec,Friday,False,Winter,Afternoon,maldahiya,116.08,109.47,28.66,32.0,5.95,116.08,Moderate
2025-12-12 16:00:00,73.12,117.28,1.92,23.17,0.69,3.96,0.14,21.48,70.53,0.17,0.0,0.0,16,12,12,Dec,Friday,False,Winter,Afternoon,maldahiya,122.43,112.4,28.96,34.5,3.96,122.43,Moderate
2025-12-12 17:00:00,80.46,129.01,1.91,23.65,0.8,1.84,0.16,19.38,78.15,0.18,0.0,0.0,17,12,12,Dec,Friday,False,Winter,Evening,maldahiya,134.42,120.15,29.56,40.0,1.84,134.42,Moderate
2025-12-12 18:00:00,119.49,203.94,1.93,23.71,1.02,1.38,0.2,18.28,82.87,0.14,0.0,0.0,18,12,12,Dec,Friday,False,Winter,Evening,maldahiya,199.17,169.6,29.64,51.98,1.38,199.17,Moderate
2025-12-12 19:00:00,104.08,175.91,1.94,23.14,1.25,1.46,0.25,17.62,85.0,0.11,0.0,0.0,19,12,12,Dec,Friday,False,Winter,Evening,maldahiya,174.0,151.1,28.93,63.25,1.46,174.0,Moderate
2025-12-12 20:00:00,119.29,183.75,1.96,22.8,1.41,1.59,0.28,17.1,86.13,0.09,0.0,0.0,20,12,12,Dec,Friday,False,Winter,Evening,maldahiya,198.84,156.28,28.5,71.09,1.59,198.84,Moderate
2025-12-12 21:00:00,112.3,176.57,1.95,22.71,1.51,1.56,0.3,16.97,86.63,0.16,0.0,0.0,21,12,12,Dec,Friday,False,Winter,Night,maldahiya,187.42,151.54,28.39,75.99,1.56,187.42,Moderate
2025-12-12 22:00:00,103.34,183.65,1.94,22.64,1.64,1.66,0.33,16.48,88.55,0.14,0.0,0.0,22,12,12,Dec,Friday,False,Winter,Night,maldahiya,172.79,156.21,28.3,82.36,1.66,172.79,Moderate
2025-12-12 23:00:00,135.73,192.01,1.95,22.54,1.7,1.6,0.34,15.9,90.1,0.16,0.0,0.0,23,12,12,Dec,Friday,False,Winter,Night,maldahiya,212.98,161.73,28.17,85.3,1.6,212.98,Poor
2025-12-13 00:00:00,124.4,175.59,1.99,22.69,1.69,1.67,0.34,15.44,92.11,0.15,0.0,0.0,0,13,12,Dec,Saturday,True,Winter,Night,maldahiya,204.35,150.89,28.36,84.81,1.67,204.35,Poor
2025-12-13 01:00:00,129.37,194.32,1.95,22.62,1.69,1.68,0.34,15.08,93.5,0.13,0.0,0.0,1,13,12,Dec,Saturday,True,Winter,Night,maldahiya,208.14,163.25,28.28,84.81,1.68,208.14,Poor
2025-12-13 02:00:00,100.18,192.71,1.94,23.23,1.67,1.64,0.34,14.73,94.73,0.18,0.0,0.0,2,13,12,Dec,Saturday,True,Winter,Night,maldahiya,167.63,162.19,29.04,83.83,1.64,167.63,Moderate
2025-12-13 03:00:00,126.3,181.09,1.94,23.05,1.52,1.63,0.3,14.46,95.1,0.16,0.0,0.0,3,13,12,Dec,Saturday,True,Winter,Night,maldahiya,205.8,154.52,28.81,76.48,1.63,205.8,Poor
2025-12-13 04:00:00,103.96,149.27,1.97,22.8,1.37,1.74,0.28,14.17,95.17,0.2,0.0,0.0,4,13,12,Dec,Saturday,True,Winter,Night,maldahiya,173.8,133.52,28.5,69.13,1.74,173.8,Moderate
2025-12-13 05:00:00,81.66,119.7,1.98,22.68,1.25,1.76,0.25,13.92,95.41,0.16,0.0,0.0,5,13,12,Dec,Saturday,True,Winter,Morning,maldahiya,136.38,114.0,28.35,63.25,1.76,136.38,Moderate
2025-12-13 06:00:00,78.7,114.91,1.98,22.52,1.14,1.68,0.23,13.82,95.55,0.17,0.0,0.0,6,13,12,Dec,Saturday,True,Winter,Morning,maldahiya,131.54,110.84,28.15,57.86,1.68,131.54,Moderate
2025-12-13 07:00:00,65.08,121.97,1.99,22.62,1.05,1.68,0.21,14.5,95.53,0.18,0.0,0.0,7,13,12,Dec,Saturday,True,Winter,Morning,maldahiya,109.3,115.5,28.28,53.45,1.68,115.5,Moderate
2025-12-13 08:00:00,87.42,130.55,1.99,22.67,1.0,1.74,0.2,17.34,86.13,0.24,0.0,0.0,8,13,12,Dec,Saturday,True,Winter,Morning,maldahiya,145.79,121.16,28.34,50.0,1.74,145.79,Moderate
2025-12-13 09:00:00,90.46,143.29,1.97,22.65,0.96,1.91,0.19,20.53,74.66,0.32,0.0,0.0,9,13,12,Dec,Saturday,True,Winter,Morning,maldahiya,151.75,129.57,28.31,48.0,1.91,151.75,Moderate
2025-12-13 10:00:00,95.51,148.61,1.94,22.6,0.93,2.34,0.18,22.39,69.08,0.36,0.0,0.0,10,13,12,Dec,Saturday,True,Winter,Morning,maldahiya,160.0,133.08,28.25,46.5,2.34,160.0,Moderate
2025-12-13 11:00:00,86.24,142.31,1.96,22.69,0.89,3.7,0.18,24.11,64.28,0.33,0.0,0.0,11,13,12,Dec,Saturday,True,Winter,Morning,maldahiya,143.86,128.92,28.36,44.5,3.7,143.86,Moderate
2025-12-13 12:00:00,87.1,129.64,1.96,22.72,0.86,4.38,0.17,25.75,60.6,0.27,0.0,0.0,12,13,12,Dec,Saturday,True,Winter,Afternoon,maldahiya,145.26,120.56,28.4,43.0,4.38,145.26,Moderate
2025-12-13 13:00:00,86.27,132.23,1.96,23.26,0.83,4.17,0.16,25.58,61.26,0.34,0.0,0.0,13,13,12,Dec,Saturday,True,Winter,Afternoon,maldahiya,143.91,122.27,29.08,41.5,4.17,143.91,Moderate
2025-12-13 14:00:00,92.72,191.06,1.95,23.24,0.85,4.64,0.17,24.9,62.8,0.3,0.0,0.0,14,13,12,Dec,Saturday,True,Winter,Afternoon,maldahiya,155.44,161.1,29.05,42.5,4.64,161.1,Moderate
2025-12-13 15:00:00,89.48,128.87,1.94,23.09,0.83,4.08,0.17,23.08,65.88,0.26,0.0,0.0,15,13,12,Dec,Saturday,True,Winter,Afternoon,maldahiya,149.15,120.05,28.86,41.5,4.08,149.15,Moderate
2025-12-13 16:00:00,69.36,116.41,1.94,22.76,0.9,3.21,0.18,21.51,70.18,0.19,0.0,0.0,16,13,12,Dec,Saturday,True,Winter,Afternoon,maldahiya,116.29,111.83,28.45,45.0,3.21,116.29,Moderate
