Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2025-05-13 09:00:00,81.00,176.25,6.43,45.17,17.05,NA,13.23,0.44,43.32,0.64,1.13,0.87,NA,NA,NA,34.88,43.50,0.68,200.00,NA,NA,371.50,744.25,-0.38
2025-05-13 10:00:00,77.50,168.50,6.03,37.98,14.75,NA,13.45,0.54,42.97,0.64,1.13,0.87,NA,NA,NA,36.52,40.25,0.82,203.50,NA,NA,26.50,744.00,-0.39
2025-05-13 11:00:00,43.00,93.33,5.29,40.84,15.05,NA,12.25,0.31,43.27,0.64,1.13,0.87,NA,NA,NA,37.58,38.50,1.00,221.00,NA,NA,22.75,787.50,-0.40
2025-05-13 12:00:00,30.00,64.25,6.67,41.41,16.12,NA,11.96,0.25,41.55,0.64,1.13,0.87,NA,NA,NA,40.60,38.00,1.27,197.50,NA,NA,21.00,745.00,-0.40
2025-05-13 13:00:00,31.75,69.00,6.15,56.21,20.00,NA,NA,0.34,36.46,0.64,1.13,0.87,NA,NA,NA,41.02,37.00,1.58,196.50,NA,NA,18.00,790.25,-0.41
2025-05-13 14:00:00,40.00,86.25,8.30,44.46,18.05,NA,10.04,0.32,34.64,0.53,1.01,0.58,NA,NA,NA,38.15,37.00,1.45,197.25,NA,NA,18.00,747.50,-0.41
2025-05-13 15:00:00,23.50,51.25,7.53,47.42,18.40,NA,8.91,0.23,34.84,0.56,0.75,0.43,NA,NA,NA,40.65,37.00,1.60,193.75,NA,NA,381.00,748.75,-0.40
2025-05-13 16:00:00,27.00,58.75,6.86,46.25,17.60,NA,11.35,0.23,36.36,0.64,1.13,0.72,NA,NA,NA,37.45,37.00,1.33,194.25,NA,NA,18.00,750.00,-0.40
2025-05-13 17:00:00,30.25,65.75,6.98,45.87,17.60,NA,9.43,0.25,38.86,0.64,0.75,0.43,NA,NA,NA,36.88,39.50,0.98,190.75,NA,NA,18.00,794.75,-0.40
2025-05-13 18:00:00,93.75,203.75,3.87,44.98,15.25,NA,10.65,0.19,39.59,0.64,1.01,0.58,NA,NA,NA,38.95,38.00,1.50,192.50,NA,NA,18.00,794.50,-0.39
2025-05-13 19:00:00,204.75,443.75,5.97,72.24,24.40,NA,17.10,0.25,38.91,0.96,1.70,1.19,NA,NA,NA,38.05,39.75,0.30,178.75,NA,NA,53.50,800.00,-0.52
2025-05-13 20:00:00,115.00,249.75,4.21,70.22,22.67,NA,15.37,0.35,39.40,0.96,1.38,1.01,NA,NA,NA,36.65,46.50,0.30,112.00,NA,NA,18.00,749.25,-0.38
2025-05-13 21:00:00,58.00,126.50,13.16,116.18,41.58,NA,14.21,0.37,38.12,0.88,1.32,0.87,NA,NA,NA,33.33,44.50,0.30,65.50,NA,NA,18.00,794.25,-0.38
2025-05-13 22:00:00,69.25,150.50,5.90,96.68,31.25,NA,11.44,0.44,39.54,0.64,1.01,0.58,NA,NA,NA,31.92,46.00,0.30,103.50,NA,NA,52.50,749.00,-0.36
2025-05-13 23:00:00,75.00,162.00,6.33,83.94,27.92,NA,15.20,0.37,42.19,0.96,1.51,0.87,NA,NA,NA,31.48,46.75,0.30,110.25,NA,NA,18.00,749.00,-0.36
2025-05-14 00:00:00,71.50,154.75,4.46,77.46,24.90,NA,15.28,0.28,40.96,0.96,1.51,0.87,NA,NA,NA,30.98,47.75,0.30,101.00,NA,NA,18.00,749.00,-0.36
2025-05-14 01:00:00,70.00,151.00,5.20,59.97,20.38,NA,14.15,0.35,39.54,0.72,1.13,0.87,NA,NA,NA,30.73,47.50,1.40,155.75,NA,NA,18.00,749.75,-0.36
2025-05-14 02:00:00,71.50,154.50,3.63,69.32,22.00,NA,14.50,0.48,40.57,0.85,1.38,0.87,NA,NA,NA,30.55,48.00,0.30,162.25,NA,NA,18.00,838.00,-0.36
2025-05-14 03:00:00,69.25,150.50,5.72,41.50,15.50,NA,15.46,0.30,38.76,0.96,1.51,0.98,NA,NA,NA,30.72,46.25,0.35,191.25,NA,NA,18.00,750.00,-0.62
2025-05-14 04:00:00,49.00,106.50,4.74,42.72,15.22,NA,14.24,0.21,38.86,0.75,1.26,0.87,NA,NA,NA,30.15,50.25,0.35,192.25,NA,NA,18.00,753.75,-0.36
2025-05-14 05:00:00,53.50,114.75,4.74,55.37,18.80,NA,13.36,0.22,38.76,0.64,1.13,0.87,NA,NA,NA,29.23,50.25,1.48,162.25,NA,NA,18.00,796.25,-0.34
2025-05-14 06:00:00,67.00,144.50,7.29,61.62,22.22,NA,12.84,0.18,40.42,0.64,1.13,0.87,NA,NA,NA,29.65,50.25,0.40,194.00,NA,NA,20.75,747.75,-0.34
2025-05-14 07:00:00,66.50,145.00,6.15,56.26,20.00,NA,12.51,0.20,38.74,0.64,1.13,0.87,NA,NA,NA,32.17,48.00,0.32,155.00,NA,NA,20.75,746.50,-0.38
2025-05-14 08:00:00,65.00,141.50,5.10,47.61,16.85,NA,12.75,0.21,28.03,0.64,1.13,0.87,NA,NA,NA,33.28,46.00,0.50,221.75,NA,NA,22.75,744.75,-0.37
2025-05-14 09:00:00,61.25,132.25,5.26,44.79,16.15,NA,13.43,0.20,43.36,0.64,1.13,0.87,NA,NA,NA,34.72,43.50,1.70,189.50,NA,NA,57.00,748.50,-0.38
2025-05-14 10:00:00,45.25,100.25,4.98,40.18,14.62,NA,14.58,0.35,43.12,0.85,1.38,0.87,NA,NA,NA,36.90,40.33,0.48,189.00,NA,NA,392.75,743.00,-0.40
2025-05-14 11:00:00,29.75,70.75,5.01,37.32,13.88,NA,14.08,0.23,42.73,0.80,1.32,0.87,NA,NA,NA,37.85,38.75,0.72,199.50,NA,NA,21.25,743.50,-0.42
2025-05-14 12:00:00,24.50,57.50,9.50,44.51,18.85,NA,10.13,0.49,41.11,0.53,0.88,0.58,NA,NA,NA,38.08,37.25,2.18,201.75,NA,NA,384.00,788.75,-0.41
2025-05-14 13:00:00,19.75,46.25,2.58,38.16,12.60,NA,NA,0.10,38.81,0.64,1.13,0.87,NA,NA,NA,39.03,36.00,1.03,226.75,NA,NA,364.75,745.25,-0.58
2025-05-14 14:00:00,18.75,43.75,6.92,56.21,20.50,NA,13.54,0.08,34.40,0.75,1.26,0.87,NA,NA,NA,38.78,35.75,1.15,199.25,NA,NA,40.50,746.75,-0.41
2025-05-14 15:00:00,18.50,44.00,5.78,43.29,16.05,NA,14.15,0.19,35.08,0.80,1.41,0.98,NA,NA,NA,38.17,36.00,1.10,199.00,NA,NA,19.00,747.75,-0.42
2025-05-14 16:00:00,18.75,44.00,5.93,49.63,18.00,NA,13.80,0.19,36.36,0.75,1.26,0.87,NA,NA,NA,37.77,38.00,1.05,194.25,NA,NA,22.50,748.50,-0.42
2025-05-14 17:00:00,16.00,37.75,4.00,45.87,15.65,NA,6.35,0.15,35.72,0.32,0.75,0.43,NA,NA,NA,36.95,36.75,1.08,195.75,NA,NA,19.25,749.00,-0.53
2025-05-14 18:00:00,19.25,46.25,4.55,56.59,19.02,NA,8.12,0.26,38.96,0.43,0.88,0.43,NA,NA,NA,35.98,37.67,0.40,181.75,NA,NA,19.00,749.00,-0.40
2025-05-14 19:00:00,23.75,56.00,5.29,71.96,23.85,NA,10.61,0.17,38.66,0.64,1.04,0.76,NA,NA,NA,34.50,40.25,0.30,152.25,NA,NA,18.00,753.25,-0.40
2025-05-14 20:00:00,36.25,86.25,5.23,81.92,26.62,NA,11.62,0.26,40.13,0.64,1.13,0.87,NA,NA,NA,33.70,42.25,0.30,158.25,NA,NA,18.00,748.00,-0.52
2025-05-14 21:00:00,39.75,95.50,3.11,81.97,25.22,NA,12.44,0.30,37.88,0.64,1.13,0.87,NA,NA,NA,33.28,45.00,0.30,104.75,NA,NA,378.00,797.00,-0.37
2025-05-14 22:00:00,39.50,95.00,6.46,77.78,26.22,NA,11.70,0.34,37.88,0.64,1.13,0.87,NA,NA,NA,32.27,47.33,1.45,127.75,NA,NA,18.00,748.00,-0.37
2025-05-14 23:00:00,40.25,96.00,6.61,70.78,24.38,NA,11.00,0.28,40.03,0.64,1.13,0.87,NA,NA,NA,36.20,44.75,0.30,151.75,NA,NA,361.25,792.00,-0.37
2025-05-15 00:00:00,37.50,88.75,8.06,62.28,22.95,NA,13.62,0.18,39.35,0.75,1.26,0.87,NA,NA,NA,31.85,44.75,0.30,211.00,NA,NA,18.00,748.25,-0.36
2025-05-15 01:00:00,36.50,86.25,5.50,58.28,20.15,NA,16.57,0.16,38.91,0.96,1.60,1.08,NA,NA,NA,31.22,46.00,0.30,170.25,NA,NA,18.00,798.50,-0.36
2025-05-15 02:00:00,38.00,90.00,7.53,65.52,23.52,NA,15.72,0.34,39.20,0.96,1.51,1.01,NA,NA,NA,30.58,47.00,1.45,155.00,NA,NA,18.00,793.00,-0.36
2025-05-15 03:00:00,39.25,93.00,4.74,62.37,20.75,NA,14.54,0.24,39.94,0.88,1.41,0.87,NA,NA,NA,30.03,50.25,0.30,153.00,NA,NA,52.00,844.50,-0.35
2025-05-15 04:00:00,43.25,102.50,6.06,63.64,21.98,NA,14.15,0.16,38.47,0.85,1.26,0.87,NA,NA,NA,29.80,48.50,0.30,195.25,NA,NA,18.00,749.00,-0.62
2025-05-15 05:00:00,44.00,104.50,7.29,55.55,20.52,NA,14.21,0.18,38.66,0.80,1.32,0.87,NA,NA,NA,29.70,48.00,0.30,181.00,NA,NA,18.00,752.75,-0.35
2025-05-15 06:00:00,46.25,111.25,7.23,62.13,22.38,NA,16.24,0.21,37.39,0.85,1.51,1.16,NA,NA,NA,30.20,47.00,0.30,194.75,NA,NA,19.25,747.75,-0.49
2025-05-15 07:00:00,53.75,128.75,4.70,66.97,22.02,NA,17.42,0.20,40.31,0.96,1.60,1.30,NA,NA,NA,35.00,47.67,0.32,222.00,NA,NA,20.25,746.25,-0.37
2025-05-15 08:00:00,53.50,127.75,4.30,51.14,17.27,NA,15.55,0.27,30.09,0.85,1.38,1.01,NA,NA,NA,33.65,43.75,0.35,202.50,NA,NA,20.75,745.00,-0.37
2025-05-15 09:00:00,46.00,109.25,3.23,44.74,14.80,NA,14.41,0.22,41.40,0.72,1.23,0.87,NA,NA,NA,35.47,42.25,0.45,209.75,NA,NA,21.75,744.25,-0.38
2025-05-15 10:00:00,43.00,103.00,6.00,39.62,15.15,NA,13.27,0.41,44.30,0.64,1.13,0.87,NA,NA,NA,37.67,39.25,0.43,193.75,NA,NA,21.25,786.75,-0.40
2025-05-15 11:00:00,32.50,78.00,5.75,39.10,14.85,NA,15.39,0.31,42.43,0.96,1.41,0.87,NA,NA,NA,38.35,36.50,0.75,198.00,NA,NA,20.75,744.00,-0.41
2025-05-15 12:00:00,27.25,64.25,5.93,38.68,14.92,NA,11.70,0.20,42.38,0.64,1.13,0.72,NA,NA,NA,41.28,37.25,1.05,197.25,NA,NA,21.75,744.00,-0.54
2025-05-15 13:00:00,25.75,61.00,8.49,38.73,16.60,NA,NA,0.21,37.98,0.64,0.75,0.43,NA,NA,NA,39.15,35.00,0.88,244.25,NA,NA,18.25,745.25,-0.41
2025-05-15 14:00:00,27.50,65.75,6.43,39.53,15.48,NA,10.65,0.26,34.10,0.53,1.01,0.72,NA,NA,NA,39.38,34.50,0.82,225.50,NA,NA,54.25,791.75,-0.42
2025-05-15 15:00:00,26.75,63.50,6.40,40.94,15.75,NA,16.64,0.21,32.93,0.88,1.60,1.08,NA,NA,NA,38.50,37.00,0.88,198.50,NA,NA,18.00,747.75,-0.42
2025-05-15 16:00:00,27.75,65.00,7.13,47.52,16.97,NA,16.24,0.22,35.28,0.85,1.51,1.01,NA,NA,NA,38.12,35.00,1.10,196.50,NA,NA,18.00,748.75,-0.41
2025-05-15 17:00:00,24.00,56.00,4.74,39.43,14.27,NA,12.77,0.15,36.16,0.64,1.13,0.87,NA,NA,NA,37.70,35.33,1.90,192.25,NA,NA,18.00,794.25,-0.40
2025-05-15 18:00:00,25.25,59.00,4.46,54.94,18.45,NA,11.70,0.15,37.00,0.64,1.13,0.87,NA,NA,NA,36.62,37.50,0.32,162.75,NA,NA,18.00,749.50,-0.41
2025-05-15 19:00:00,32.75,77.00,10.98,136.35,45.82,NA,11.33,0.22,39.79,0.64,1.04,0.76,NA,NA,NA,35.33,40.50,1.48,61.75,NA,NA,18.00,753.75,-0.39
2025-05-15 20:00:00,46.50,110.50,22.72,150.12,57.47,NA,11.53,0.37,38.42,0.64,1.01,0.72,NA,NA,NA,34.43,42.25,1.45,51.50,NA,NA,18.00,749.00,-0.38
2025-05-15 21:00:00,57.25,137.75,40.10,150.96,69.20,NA,13.56,0.63,37.63,0.72,1.13,0.87,NA,NA,NA,34.10,43.25,0.30,75.00,NA,NA,18.00,753.00,-0.38
2025-05-15 22:00:00,65.00,156.25,24.35,127.89,52.28,NA,13.36,0.83,39.84,0.64,1.13,0.87,NA,NA,NA,33.88,42.50,0.30,110.75,NA,NA,359.00,792.25,-0.38
2025-05-15 23:00:00,56.50,136.00,7.41,71.53,25.15,NA,11.92,0.55,38.81,0.64,1.13,0.76,NA,NA,NA,33.12,42.00,1.75,103.75,NA,NA,18.00,748.00,-0.37
2025-05-16 00:00:00,47.75,114.50,6.92,55.51,20.27,NA,11.44,0.24,38.42,0.64,1.01,0.72,NA,NA,NA,32.57,43.00,0.60,112.50,NA,NA,391.75,795.50,-0.37
2025-05-16 01:00:00,43.25,102.50,5.69,49.73,17.83,NA,8.78,0.25,38.02,0.48,0.85,0.43,NA,NA,NA,32.35,43.25,0.42,195.50,NA,NA,52.25,749.00,-0.37
2025-05-16 02:00:00,42.00,100.25,4.09,48.60,16.42,NA,12.75,0.16,38.42,0.64,1.13,0.87,NA,NA,NA,31.57,44.67,0.50,194.50,NA,NA,18.00,749.00,-0.36
2025-05-16 03:00:00,45.50,108.50,3.47,43.99,14.75,NA,12.97,0.21,41.40,0.72,1.23,0.87,NA,NA,NA,31.17,45.67,0.58,220.50,NA,NA,377.50,753.50,-0.37
2025-05-16 04:00:00,47.50,113.75,4.40,44.79,15.55,NA,13.80,0.10,37.83,0.75,1.13,0.87,NA,NA,NA,30.80,46.50,1.48,191.50,NA,NA,18.00,749.00,-0.36
2025-05-16 05:00:00,50.25,119.00,6.67,47.28,17.75,NA,13.62,0.18,38.32,0.64,1.13,0.87,NA,NA,NA,30.25,52.50,0.32,180.25,NA,NA,18.00,748.50,-0.35
2025-05-16 06:00:00,56.00,133.25,4.49,51.65,17.60,NA,13.89,0.25,39.69,0.75,1.26,0.87,NA,NA,NA,29.70,51.50,1.27,242.00,NA,NA,20.00,748.00,-0.49
2025-05-16 07:00:00,61.75,148.00,7.01,38.92,15.65,NA,15.39,0.18,38.94,0.96,1.51,0.98,NA,NA,NA,29.25,65.50,3.72,289.33,NA,NA,22.75,747.25,-0.35
2025-05-16 08:00:00,58.25,138.50,5.41,32.90,12.88,NA,13.45,NA,11.76,0.75,1.13,0.87,NA,NA,NA,30.38,66.25,3.30,285.25,NA,NA,24.00,746.50,-0.36
2025-05-16 09:00:00,54.00,128.75,4.31,35.53,12.95,NA,12.31,0.17,19.26,0.64,1.13,0.87,NA,NA,NA,35.12,61.50,1.23,198.00,NA,NA,57.50,746.00,-0.36
2025-05-16 10:00:00,63.50,151.75,5.87,46.67,17.08,NA,12.93,0.24,33.45,0.64,1.13,0.87,NA,NA,NA,34.67,54.25,0.52,216.50,NA,NA,22.75,745.50,-0.38
2025-05-16 11:00:00,61.50,146.25,7.07,49.30,18.62,NA,11.07,0.40,53.80,0.64,1.13,0.65,NA,NA,NA,37.05,48.67,0.42,155.25,NA,NA,22.00,745.25,-0.40
2025-05-16 12:00:00,73.00,174.00,5.47,43.10,15.82,NA,12.05,0.42,51.99,0.75,1.13,0.72,NA,NA,NA,40.00,41.25,0.30,167.25,NA,NA,24.50,790.25,-0.43
2025-05-16 13:00:00,51.75,123.25,6.15,37.04,14.50,NA,NA,0.22,49.64,1.28,2.26,1.45,NA,NA,NA,40.53,35.75,0.62,185.75,NA,NA,382.50,790.50,-0.56
2025-05-16 14:00:00,31.00,74.25,4.34,35.11,12.82,NA,19.56,0.18,40.13,0.96,1.76,1.16,NA,NA,NA,40.47,33.25,0.45,199.75,NA,NA,25.50,747.50,-0.44
2025-05-16 15:00:00,23.50,56.00,4.83,30.60,11.85,NA,8.71,0.14,37.04,0.48,0.94,0.54,NA,NA,NA,39.92,33.75,1.58,199.75,NA,NA,67.50,792.75,-0.42
2025-05-16 16:00:00,18.50,43.00,6.21,34.17,13.75,NA,9.78,0.14,37.93,0.53,0.88,0.58,NA,NA,NA,39.70,31.25,0.40,244.25,NA,NA,70.50,750.00,-0.42
2025-05-16 17:00:00,17.00,40.00,5.07,43.47,15.65,NA,13.36,0.13,39.59,0.72,1.23,0.87,NA,NA,NA,38.95,31.75,0.35,195.00,NA,NA,437.00,750.00,-0.41
2025-05-16 18:00:00,18.75,44.00,3.84,61.19,19.82,NA,15.98,0.18,38.32,0.85,1.38,1.16,NA,NA,NA,37.77,33.33,1.45,218.50,NA,NA,19.50,750.00,-0.68
2025-05-16 19:00:00,28.00,65.75,5.20,57.39,19.62,NA,11.99,0.30,40.33,0.64,1.04,0.76,NA,NA,NA,36.15,37.25,0.85,223.75,NA,NA,18.00,793.25,-0.39
2025-05-16 20:00:00,41.50,98.50,4.09,33.79,12.25,NA,9.34,0.34,39.54,0.53,1.01,0.72,NA,NA,NA,34.22,46.25,4.57,286.50,NA,NA,18.00,748.75,-0.38
2025-05-16 21:00:00,48.75,115.75,4.61,32.10,12.12,NA,12.58,0.21,40.52,0.64,1.13,0.76,NA,NA,NA,33.23,51.50,2.70,245.50,NA,NA,18.00,748.00,-0.37
2025-05-16 22:00:00,53.00,126.25,7.44,31.44,13.82,NA,12.14,0.17,39.10,0.64,1.13,0.87,NA,NA,NA,32.50,56.25,1.52,207.67,NA,NA,18.00,791.25,-0.50
2025-05-16 23:00:00,39.00,92.50,3.94,34.12,12.25,NA,13.36,0.17,39.89,0.72,1.32,0.98,NA,NA,NA,31.60,59.25,1.30,153.00,NA,NA,371.00,749.00,-0.36
2025-05-17 00:00:00,33.75,80.75,4.64,30.64,11.77,NA,17.38,0.02,39.64,0.96,1.76,1.16,NA,NA,NA,31.12,61.33,1.80,182.50,NA,NA,18.00,749.00,-0.36
2025-05-17 01:00:00,35.25,84.00,3.23,27.73,9.98,NA,21.81,0.10,38.86,1.28,1.98,1.30,NA,NA,NA,30.68,62.67,3.72,263.00,NA,NA,18.00,753.75,-0.36
2025-05-17 02:00:00,34.50,82.00,4.70,28.72,11.20,NA,18.60,0.07,39.54,1.07,1.76,1.16,NA,NA,NA,30.08,65.00,1.72,247.00,NA,NA,372.00,750.00,-0.36
2025-05-17 03:00:00,38.50,92.50,4.43,26.65,10.50,NA,16.51,0.14,38.42,0.96,1.60,1.08,NA,NA,NA,29.05,67.33,1.05,230.00,NA,NA,18.00,750.00,-0.48
2025-05-17 04:00:00,36.00,85.50,4.98,33.23,12.75,NA,12.93,0.31,38.81,0.75,1.13,0.87,NA,NA,NA,28.40,67.33,2.35,267.75,NA,NA,364.00,750.00,-0.34
2025-05-17 05:00:00,33.25,78.50,4.03,32.52,11.85,NA,9.10,0.16,37.97,0.56,0.85,0.43,NA,NA,NA,27.27,67.75,2.38,252.50,NA,NA,375.50,794.00,-0.46
2025-05-17 06:00:00,34.00,80.50,5.23,32.29,12.60,NA,11.79,0.11,39.84,0.64,1.13,0.72,NA,NA,NA,27.60,70.25,1.55,220.25,NA,NA,184.75,749.00,-0.34
2025-05-17 07:00:00,34.75,83.50,4.12,34.50,12.50,NA,14.87,0.15,36.52,0.88,1.32,0.87,NA,NA,NA,28.65,67.00,1.95,212.75,NA,NA,284.00,748.50,-0.34
2025-05-17 08:00:00,39.25,93.25,2.92,35.34,11.95,NA,15.20,0.02,14.70,0.96,1.51,0.87,NA,NA,NA,31.20,63.33,1.30,182.75,NA,NA,444.25,747.75,-0.49
2025-05-17 09:00:00,47.75,113.25,5.04,45.31,16.18,NA,16.38,0.13,38.17,0.96,1.51,0.98,NA,NA,NA,36.38,53.00,0.98,193.00,NA,NA,538.25,746.50,-0.38
2025-05-17 10:00:00,51.50,122.75,8.15,61.95,22.92,NA,14.24,0.23,55.96,0.75,1.26,1.01,NA,NA,NA,33.63,53.75,1.40,209.50,NA,NA,598.50,745.00,-0.51
2025-05-17 11:00:00,47.00,113.00,8.03,47.52,18.75,NA,9.96,0.25,42.48,0.64,0.94,0.65,NA,NA,NA,38.27,51.75,1.50,216.50,NA,NA,550.00,745.00,-0.38
2025-05-17 12:00:00,48.75,116.75,6.43,38.49,15.12,NA,11.00,0.60,34.30,0.64,1.13,0.58,NA,NA,NA,34.65,50.50,2.02,248.00,NA,NA,502.00,749.50,-0.38
2025-05-17 13:00:00,54.00,128.00,6.03,40.61,15.50,NA,NA,0.24,55.76,1.28,2.26,1.59,NA,NA,NA,35.47,48.75,2.62,245.33,NA,NA,147.50,746.50,-0.39
2025-05-17 14:00:00,48.25,114.25,3.32,36.94,12.62,NA,18.43,0.17,43.46,0.96,1.63,1.30,NA,NA,NA,36.28,45.67,2.25,258.00,NA,NA,104.75,752.00,-0.40
2025-05-17 15:00:00,29.25,69.25,4.80,32.10,12.28,NA,10.48,0.14,40.42,0.64,1.13,0.76,NA,NA,NA,36.65,42.75,1.25,246.00,NA,NA,447.25,748.75,-0.40
2025-05-17 16:00:00,22.75,54.50,4.89,31.40,12.12,NA,10.13,0.05,38.22,0.64,0.88,0.58,NA,NA,NA,36.88,39.75,0.98,229.25,NA,NA,105.00,749.25,-0.40
2025-05-17 17:00:00,19.50,45.25,3.60,41.27,14.02,NA,12.77,0.11,39.30,0.72,1.13,0.87,NA,NA,NA,36.75,39.75,0.60,232.00,NA,NA,52.25,749.00,-0.40
2025-05-17 18:00:00,22.50,53.00,3.63,38.92,13.40,NA,13.45,0.06,38.86,0.75,1.13,0.87,NA,NA,NA,35.42,42.50,0.95,282.50,NA,NA,19.50,749.00,-0.39
2025-05-17 19:00:00,28.00,67.25,4.21,41.08,14.40,NA,10.22,0.09,38.86,0.64,1.04,0.54,NA,NA,NA,36.90,47.75,0.92,278.75,NA,NA,18.00,749.50,-0.38
2025-05-17 20:00:00,32.00,76.50,5.90,46.06,16.95,NA,11.00,0.32,40.38,0.64,1.01,0.72,NA,NA,NA,35.95,47.50,1.12,276.33,NA,NA,393.00,792.50,-0.37
2025-05-17 21:00:00,35.00,83.75,4.86,42.82,15.32,NA,20.30,0.21,40.43,1.20,1.88,1.30,NA,NA,NA,32.33,54.25,1.98,271.00,NA,NA,18.00,748.00,-0.37
2025-05-17 22:00:00,35.50,84.50,4.46,34.78,12.80,NA,17.03,0.17,38.12,0.96,1.63,1.16,NA,NA,NA,34.15,56.75,2.00,234.25,NA,NA,18.00,790.75,-0.36
2025-05-17 23:00:00,35.25,84.75,4.92,30.83,11.98,NA,13.95,0.15,37.04,0.80,1.32,0.87,NA,NA,NA,30.62,61.25,2.10,256.50,NA,NA,18.00,756.25,-0.36
2025-05-18 00:00:00,30.50,73.00,5.84,32.43,13.03,NA,15.11,0.15,39.30,0.96,1.51,0.87,NA,NA,NA,30.00,63.25,1.55,172.25,NA,NA,18.00,748.50,-0.35
2025-05-18 01:00:00,31.75,75.25,3.72,29.47,10.77,NA,18.21,0.11,40.38,0.96,1.88,1.30,NA,NA,NA,32.40,64.00,1.23,171.25,NA,NA,18.00,793.25,-0.35
2025-05-18 02:00:00,30.00,71.00,5.75,30.36,12.38,NA,17.73,0.03,40.08,0.96,1.76,1.16,NA,NA,NA,29.42,64.00,1.30,199.25,NA,NA,18.00,791.75,-0.35
2025-05-18 03:00:00,26.25,63.25,3.38,29.89,10.68,NA,15.85,0.07,39.10,0.96,1.51,0.98,NA,NA,NA,28.73,65.25,1.50,218.75,NA,NA,18.00,753.50,-0.34
2025-05-18 04:00:00,24.50,58.75,5.72,32.10,12.90,NA,14.06,0.25,39.54,0.85,1.38,0.87,NA,NA,NA,28.28,66.50,1.20,218.25,NA,NA,18.00,749.00,-0.49
2025-05-18 05:00:00,25.00,59.00,6.61,33.37,13.82,NA,12.64,0.17,38.07,0.64,1.13,0.87,NA,NA,NA,27.78,67.75,1.50,225.75,NA,NA,60.50,748.50,-0.34
2025-05-18 06:00:00,23.00,55.25,5.47,34.92,13.47,NA,12.66,0.10,38.02,0.64,1.13,0.87,NA,NA,NA,27.80,66.75,1.75,217.00,NA,NA,112.50,789.75,-0.34
2025-05-18 07:00:00,25.50,61.00,4.46,36.14,13.15,NA,11.46,0.11,37.89,0.64,1.13,0.87,NA,NA,NA,28.68,63.33,1.88,264.50,NA,NA,614.00,746.00,-0.36
2025-05-18 08:00:00,24.75,59.75,5.41,36.71,13.98,NA,13.80,0.14,23.03,0.85,1.26,0.87,NA,NA,NA,30.15,60.50,1.80,261.25,NA,NA,753.50,745.50,-0.35
2025-05-18 09:00:00,27.25,65.25,4.95,34.92,13.12,NA,14.28,0.05,42.29,0.80,1.32,0.87,NA,NA,NA,32.67,54.25,1.27,224.25,NA,NA,514.50,745.00,-0.37
2025-05-18 10:00:00,27.75,65.50,4.37,37.13,13.38,NA,13.45,0.06,43.32,0.75,1.26,0.87,NA,NA,NA,34.45,49.75,0.80,244.50,NA,NA,924.75,786.25,-0.38
2025-05-18 11:00:00,27.50,65.50,5.90,39.43,15.08,NA,12.18,0.19,43.66,0.64,1.13,0.87,NA,NA,NA,35.27,47.75,1.32,258.50,NA,NA,483.00,744.00,-0.38
2025-05-18 12:00:00,29.25,70.25,7.47,44.41,17.52,NA,12.14,0.38,45.96,0.64,1.13,0.87,NA,NA,NA,35.92,46.75,1.35,218.25,NA,NA,533.75,744.75,-0.39
2025-05-18 13:00:00,28.75,68.25,2.34,41.74,13.30,NA,NA,0.13,51.65,0.64,1.13,0.87,NA,NA,NA,36.50,45.25,1.80,235.75,NA,NA,152.25,789.00,-0.39
2025-05-18 14:00:00,24.75,59.00,4.30,34.54,12.62,NA,13.89,0.15,39.69,0.85,1.26,0.87,NA,NA,NA,36.70,46.25,1.55,222.50,NA,NA,499.50,747.50,-0.40
2025-05-18 15:00:00,23.50,55.25,4.77,30.22,11.70,NA,15.26,0.14,39.05,0.96,1.51,0.87,NA,NA,NA,36.35,45.25,1.80,232.25,NA,NA,86.25,748.50,-0.40
2025-05-18 16:00:00,21.75,52.00,5.01,29.42,11.65,NA,13.54,0.16,36.02,0.75,1.13,0.87,NA,NA,NA,35.97,43.00,1.98,267.25,NA,NA,68.25,791.75,-0.39
2025-05-18 17:00:00,21.25,50.00,4.55,26.88,10.62,NA,13.17,0.06,38.42,0.72,1.23,0.87,NA,NA,NA,35.07,45.75,2.33,264.25,NA,NA,51.00,749.75,-0.38
2025-05-18 18:00:00,22.75,54.50,5.84,28.72,12.00,NA,16.07,0.03,38.32,0.96,1.51,1.16,NA,NA,NA,36.95,48.00,1.85,242.25,NA,NA,19.25,749.00,-0.38
2025-05-18 19:00:00,26.50,62.50,3.69,31.35,11.27,NA,5.17,0.09,37.24,0.32,0.47,0.33,NA,NA,NA,32.78,53.00,1.95,217.25,NA,NA,18.00,749.00,-0.37
2025-05-18 20:00:00,30.50,71.75,5.04,28.72,11.42,NA,8.38,0.16,35.28,0.43,0.75,0.43,NA,NA,NA,32.03,53.25,2.65,155.50,NA,NA,18.00,790.50,-0.36
